date|description|images|title
2009-12-29 (16:12)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_862_68_31_862683101', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_862_68_31_862683101_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_862_68_31_862683101_2']|5 złotych 1930 sztandar NGC UNC DETAILS
2009-12-17 (11:12)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_848_79_06_848790636', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_848_79_06_848790636_1']|II RP 5 złotych 1930 Sztandar st. 2-
2009-12-15|Opis: Jedna z najrzadszych monet II RP. Ciemna patyna, doskonały stan zachowania.\Waga: 18,02 Ag\Literatura: Fischer: OB 014.\\Stan zachowania: 2/2+|['https://archiwum.niemczyk.pl/images/shop/4P00013c.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00013a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00013b.jpg']|Polska II RP 5 złotych 1930 Sztandar stempel głęboki
2009-12-03 (17:12)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_832_49_86_832498679', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_832_49_86_832498679_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_832_49_86_832498679_2']|II RP 5 złotych 1930 Sztandar NGC MS 62
2009-11-27 (13:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_825_09_11_825091170', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_825_09_11_825091170_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_825_09_11_825091170_2']|II RP 5 złotych 1930 Sztandar NGC MS 61
2009-11-16 (17:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_812_20_97_812209757', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_812_20_97_812209757_1']|II RP 5 złotych 1930 Sztandar st. 3
2009-11-15|Resztki połysku , przetarte tło .\Waga :17,96 g Ag 750\Literatura : Fischer OB 014\ \Stan zachowania: 3|['https://archiwum.niemczyk.pl/images/shop/00116.jpg', 'https://archiwum.niemczyk.pl/images/shop/0011a.jpg']|Polska II RP 5 złotych 1930 Sztandar st.3
2009-11-03 (13:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_06_797700614', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_06_797700614_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_06_797700614_2']|II RP 5 złotych 1930 Sztandar GCN AU 55
2009-11-03 (13:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_03_797700337', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_03_797700337_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_03_797700337_2']|II RP 5 złotych 1930 Sztandar GCN XF 45
2009-11-03 (13:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_01_797700110', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_01_797700110_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_70_01_797700110_2']|II RP 5 złotych 1930 Sztandar GCN VF 35
2009-11-03 (13:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_69_98_797699803', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_69_98_797699803_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_69_98_797699803_2']|II RP 5 złotych 1930 Sztandar GCN VF 35
2009-11-03 (13:11)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_69_94_797699493', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_69_94_797699493_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_797_69_94_797699493_2']|II RP 5 złotych 1930 Sztandar GCN VF 30
2009-10-29 (14:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_50_53_792505320', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_50_53_792505320_1']|II RP 5 zł 1930 Sztandar st. 3-
2009-10-29 (14:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_50_50_792505049', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_50_50_792505049_1']|II RP 5 zł 1930 Sztandar st. 3-
2009-10-29 (13:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_41_84_792418467', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_41_84_792418467_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_792_41_84_792418467_2']|II RP 5 złotych 1930 Sztandar st. 2- NGC
2009-10-27 (14:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_790_26_51_790265152', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_790_26_51_790265152_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_790_26_51_790265152_2', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_790_26_51_790265152_3', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_790_26_51_790265152_4']|II RP 5 złotych 1930 Sztandar NGC MS 62
2009-10-23 (20:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_786_65_12_786651223', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_786_65_12_786651223_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_786_65_12_786651223_2']|II RP 5 złotych 1930 Sztandar NGC MS 64
2009-10-23 (20:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_786_64_84_786648477', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_786_64_84_786648477_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_786_64_84_786648477_2']|II RP 5 złotych 1930 Sztandar NGC MS 63
2009-10-21 (11:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_780_55_62_780556209', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_780_55_62_780556209_1']|Polska 5 złotych 1930 Sztandar st. 2/2-
2009-10-16 (21:10)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_774_61_40_774614063', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_774_61_40_774614063_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_774_61_40_774614063_2']|II RP 5 złotych 1930 Sztandar NGC MS 62
2009-10-02 (15:10)||[]|II RP 5 zł 1930 Sztandar GCN AU 55
2009-09-18 (10:09)||[]|Polska II RP 5 złotych 1930 Sztandar 3-
2009-09-09 (16:09)||[]|II RP 5 złotych 1930 Sztandar st. 3+
2009-09-08|Stempel głępoki. Jedna z najrzadszych i najbardziej poszukiwanych monet II RP. Świeża odbitka ze stempla patyna. Kilka drobnych rysek na powierzchni. \Waga:  17,938 g Ag .750\Literatura: Fischer: OB 014, Parchimowicz: 115 b\\Stan zachowania: 2|['https://archiwum.niemczyk.pl/images/shop/w._17,938_g_Ag_(6)_1.jpg', 'https://archiwum.niemczyk.pl/images/shop/w._17,938_g_Ag_(2)__.jpg', 'https://archiwum.niemczyk.pl/images/shop/w._17,938_g_Ag_(3)__.jpg', 'https://archiwum.niemczyk.pl/images/shop/w._17,938_g_Ag_(5)__.jpg']|Polska II RP 5 zł 1930 Sztandar stempel głęboki st. 2
2009-09-03 (21:09)||[]|II RP 5 złotych 1930 ''głęboki sztandar'' st. 2
2009-09-03|Resztki połysku, ryski.\Waga : 18,00 g Ag\  Literatura : Fischer: OB 014\\Stan zachowania: 3/3-|['https://archiwum.niemczyk.pl/images/shop/zlotko5.jpg', 'https://archiwum.niemczyk.pl/images/shop/zlotko5a.jpg']|Polska II RP 5 złotych Sztandar 1930 st. 3/3-
2009-09-03|Połysk , detale .Patyna.\Waga :17,94 g Ag 750\Literatura : Fischer OB 014\ \Stan zachowania: 3/3+|['https://archiwum.niemczyk.pl/images/shop/00121.jpg', 'https://archiwum.niemczyk.pl/images/shop/0012a.jpg']|Polska II RP 5 złotych 1930 Sztandar st.3/3+
2009-08-28 (16:08)||[]|II RP 5 złotych 1930 Sztandar st. 3
2009-08-28 (16:08)||[]|II RP 5 złotych 1930 Sztandar st. 3
2009-08-27 (15:08)||[]|II RP 5 złotych 1930 Sztandar GCN AU 58
2009-08-20 (14:08)||[]|II RP 5 złotych 1930 Sztandar st. 3-
2009-08-20 (14:08)||[]|II RP 5 złotych 1930 Sztandar st. 3-
2009-07-20 (14:07)||[]|II RP 5 zł 1930 Sztandar st. 3-
2009-07-17|Polska II RP, 5 zł 1930 Sztandar stempel głęboki st. 3+/2- Stempel głępoki. Jedna z najrzadszych i najbardziej poszukiwanych monet II RP. Połyskowy egzemplarz. Waga: 17,92 g Ag .750 Literatura: Fischer: OB 014, Parchimowicz: 115 b\\Stan zachowania: 3+/2-|['https://archiwum.niemczyk.pl/images/shop/4P00014c.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00014a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00014b.jpg']|Polska II RP, 5 zł 1930 Sztandar stempel głęboki
2009-07-17 (15:07)||[]|II RP 5 złotych 1930 Sztandar GCN AU 55
2009-07-08 (15:07)||[]|II RP 5 złotych 1930 Sztandar st. 3-
2009-06-24 (15:06)||[]|II RP 5 zł 1930 Sztandar st. 3+
2009-06-11 (21:06)||[]|II RP 5 złotych 1930 Sztandar NGC MS 63
2009-06-10 (17:06)||[]|II RP 5 złotych 1930 Sztandar st. 3/3+
2009-06-10 (12:06)||[]|II RP 5 złotych 1930 Sztandar st. 3/3-
2009-05-26 (12:05)||[]|II RP 5 złotych 1930 Sztandar NGC AU 55
2009-04-23 (17:04)||[]|II RP 5 złotych 1930 Sztandar st. 3-
2009-04-21|Polska II RP 5 zł 1930 Sztandar Głęboki st. 2 Jedna z najrzadszych monet obiegowych II RP. Dla zainteresowanych: Moneta ceniona od chwili wybicia; w cenniku Berezowskiego z 1934 r wyceniona od 15 zł w górę. Waga: 17,94 g Ag Literatura: Fischer: OB 014\\Stan zachowania: 2|['https://archiwum.niemczyk.pl/images/shop/4P00016c.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00016a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00016b.jpg']|Polska II RP 5 zł 1930 Sztandar Głęboki
2009-04-21|  Przetarte tło . Patyna .Dużo połysku .\  Waga : 17,950 g\  Literatura : Fischer OB. 014\\Stan zachowania: 3+|['https://archiwum.niemczyk.pl/images/shop/674.jpg', 'https://archiwum.niemczyk.pl/images/shop/6a23.jpg']|Polska II RP 5 złotych Sztandar 1930 st.3+
2009-04-15 (17:04)||[]|II RP 5 złotych 1930 Sztandar st. płytki st. 2
2009-04-13 (15:04)||[]|II RP 5 złotych 1930 Sztandar st. 3
2009-04-02 (21:04)||[]|II RP 5 złotych 1930 Sztandar st. 2/2-
2009-03-31 (13:03)||[]|II RP 5 złotych 1930 Sztandar st. 3
2009-03-26 (12:03)||[]|5 złotych 1930 Sztandar NGC MS 62
2009-03-12|Polska, 5zł 1930 Sztandar Patyna. Dość łądny egzemplarz. Parchimowicz 115a. Waga : 18,04 Ag\\Stan zachowania: 2+/1-|['https://archiwum.niemczyk.pl/images/shop/4P00018.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00018a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00018b.jpg']|Polska, 5zł 1930 Sztandar Patyna
2009-02-04 (17:02)||[]|5 złotych 1930 Sztandar st. 3+
2009-02-03 (22:02)||[]|5 zł 1930 Sztandar NGC MS 64
2009-01-31 (21:01)||[]|5 zł 1930 Sztandar st. 3/3-
2009-01-19 (21:01)||[]|5 złotych 1930 Sztandar st. 3-/4
2009-01-14 (21:01)||[]|5 zł 1930 Sztandar st. 3+
2008-12-29 (11:12)||[]|5 złotych 1930 Sztandar st. 2
2008-12-23 (19:12)||[]|5 złotych 1930 Sztandar NGC MS 62
2008-12-23 (18:12)||[]|5 zł Sztandar 1930 st. 3/3+
2008-12-22 (21:12)||[]|5 złotych 1930 Sztandar Głęboki -RR- st. 2-/3+
2008-12-11 (11:12)||[]|5 złotych 1930 Sztandar st. 3
2008-12-10 (16:12)||[]|5 zł 1930 Sztandar NGC MS 62
2008-12-03 (16:12)||[]|5 złotych 1930 Sztandar st. 3
2008-11-20 (12:11)||[]|5 złote 1930 Sztandar st. 2
2008-11-20 (12:11)||[]|5 złote 1930 Sztandar st. 2-
2008-11-13 (15:11)||[]|5 złotych 1930 Sztandar GCN I-/II
2008-11-03 (21:11)||[]|5 złotych 1930 Sztandar Głęboki -RR- st. 2+
2008-11-03 (21:11)||[]|5 złotych 1930 Sztandar st. 2
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 3
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 3 +
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 2 -
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 2 -
2008-10-29 (14:10)||[]|5 złotych 1930 Sztandar GCN AU 53
2008-10-22 (16:10)||[]|5 zł 1930 sztandar st. 3 +
2008-10-16 (16:10)||[]|5 złotych 1930 sztandar PCG MS 60
2008-10-16 (16:10)||[]|5 złotych 1930 sztandar PCG AU 58
2008-10-14 (12:10)||[]|5 zł 1930 sztandar st. 3 +
2008-09-18 (16:09)||[]|5 złotych 1930 Sztandar st. 3+
2008-09-05 (14:09)||[]|5 zł 1930 Sztandar GCN AU 55
2008-09-04 (18:09)||[]|5 złotych 1930 Sztandar st. 3+
2008-08-29 (13:08)||[]|5 złotych 1930 Sztandar st. 3+
2008-08-21 (13:08)||[]|5 złotych 1930 Sztandar GCN AU 50
2008-08-20 (16:08)||[]|5 złotych 1930 Sztandar st. 3+
2008-08-12 (10:08)||[]|5 zł 1930 sztandar st. 3+
2008-08-06 (15:08)||[]|5 złotych 1930 Sztandar st. 2-
2008-07-24 (15:07)||[]|II RP 5 zł 1930 sztandar GCN MS 61
2008-07-09 (12:07)||[]|II RP 5 zł Sztandar 1930 st. 3
2008-07-07 (21:07)||[]|II RP 5 zł Sztandar 1930 NGC MS 63
2008-07-04 (12:07)||[]|II RP 5 zł Sztandar 1930 st. 3
2008-07-04 (12:07)||[]|II RP 5 zł Sztandar 1930 st. 3 +
2008-07-01 (15:07)||[]|II RP 5 zł 1930 Sztandar GCN XF 45
2008-07-01 (10:07)||[]|II RP 5 Sztandar 1930 st. 3+
2008-06-30 (21:06)||[]|II RP 5 zł Sztandar 1930 NGC MS 63
2008-06-25 (14:06)||[]|Lot 5 zł Nike 1928 + 5 zł Sztandar 1930 st. 3-
2008-06-24 (15:06)||[]|5 złotych 1930 Sztandar GCN AU 53
2008-06-23 (16:06)||[]|5 złotych 1930 Sztandar st. 3+
2008-06-23 (16:06)||[]|5 złotych 1930 Sztandar st. 2+
2008-06-12 (15:06)||[]|5 złotych 1930 Sztandar GCN XF 45
2008-06-05 (14:06)||[]|II RP 5 złotych 1930 Sztandar st. 2
2008-05-24 (21:05)||[]|Polska II RP 5 złotych 1930 Sztandar NGC MS 63
2008-05-24 (14:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 3
2008-05-16 (13:05)||[]|II RP 5 złotych 1930 Sztandar GCN VF 45
2008-05-16 (13:05)||[]|II RP 5 złotych 1930 Sztandar GCN VF 35
2008-05-16 (13:05)||[]|II RP 5 złotych 1930 Sztandar GCN VF 35
2008-05-14 (15:05)||[]|Polska II RP 5 złotych 1930 Sztandar st. 2
2008-05-14 (15:05)||[]|Polska II RP 5 złotych 1930 Sztandar st. 2
2008-05-01 (16:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 3+
2008-04-28 (11:04)||[]|Polska II RP 5 zł 1930 Sztandar st. 3+
2008-04-17 (19:04)||[]|Polska II Rp 5 zł 1930 Sztandar st. 3
2008-04-16 (11:04)||[]|Polska II RP 5 zł 1930 Sztandar st. 2-
2008-04-16 (11:04)||[]|Polska II RP 5 zł 1930 Sztandar st. 2-
2008-04-11 (14:04)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 58
2008-04-10 (10:04)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 53
2008-03-19 (17:03)||[]|Polska II RP 5 zł 1930 Sztandar st. 3
2008-03-19 (17:03)||[]|Polska II RP 5 zł 1930 Sztandar st. 2+
2008-03-18 (18:03)||[]|Polska II RP 5 zł 1930 Sztandar st. 3+
2008-03-17 (17:03)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 50
2008-02-29 (15:02)||[]|Polska II RP, 5 zł 1930 Sztandar st. 3+
2008-02-21 (16:02)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55
2008-02-18 (14:02)||[]|Polska II RP, 5 zł 1930 sztandar st. 3
2008-02-13 (16:02)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55
2008-02-05 (20:02)||[]|Polska II RP 5 zł 1930 Sztandar st. 3/3-
2008-02-05 (20:02)||[]|II RP 5 zł 1930 Sztandar Głęboki st.2+ -RRR-
2008-02-01 (10:02)||[]|Polska II RP 5 zł 1930 sztandar GCN AU 50
2008-01-30 (14:01)||[]|II RP 5 zł 1930 Sztandar Głęboki st.1-/2+ -RRR-
2008-01-07 (13:01)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55
2008-01-07 (13:01)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 50
2008-01-03 (11:01)||[]|Polska II RP 5 zł 1930 Sztandar GCN MS 63
2007-12-10 (15:12)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55
2007-12-03 (14:12)||[]|Polska II RP 5 zł 1930 sztandar st. 3+
2007-11-28 (13:11)||[]|Polska, II RP 5 zł 1930 Sztandar st. 3+
2007-11-28 (13:11)||[]|Polska, II RP 5 zł 1930 Sztandar st. 3
2007-11-26 (16:11)||[]|Polska II RP 5 zł 1930 Sztandar st. 2-
2007-11-15 (12:11)||[]|Polska II RP 5 zł 1930 sztandar st. 3
2007-11-14 (15:11)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55
2007-11-14 (15:11)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 50
2007-11-12 (12:11)||[]|Polska II RP 5 zł 1930 Sztandar st. 3
2007-11-07 (15:11)||[]|Polska II RP 5 złotych 1930 Sztandar st. 2
2007-11-01 (16:11)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55
2007-11-01 (13:11)||[]|Polska II RP 5 złotych 1930 /sztandar/ GCN AU 55
2007-10-24 (16:10)||[]|II RP 5 zł 1930 Sztandar st. głęboki st. 2 -RR-
2007-08-28 (12:08)||[]|II RP 5 zł 1930 Sztandar st. 2
2007-07-11 (19:07)||[]|II RP 5 zł 1930 Sztandar st. 2
2007-07-11 (19:07)||[]|II RP 5 zł 1930 Sztandar st. 3+
2007-06-04 (13:06)||[]|5 zł 1930 Sztandar stempel głęboki st.1-/2+ RR
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III+
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.II
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III+
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.II
2007-05-24 (16:05)||[]|Polska II RP 5 zł 1930 Sztandar st. II+
2007-05-07 (17:05)||[]|Polska II RP 5 zl Sztandar 1930 st. II/II+
2007-05-06 (12:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 1
2007-04-06 (13:04)||[]|Polska II RP 5 zł 1930 Sztandar st. III +
2007-01-31 (11:01)||[]|Polska II RP 5 zł 1930 Sztandar st. 2
2006-12-13 (15:12)||[]|Polska II RP 5 zł Sztandar 1930 Patyna st.1
2006-10-11 (16:10)||[]|Polska II RP 5 zł Sztandar 1930 st. 3-
2006-10-11 (16:10)||[]|Polska II RP 5 zł Sztandar 1930 st. 2/2-
2006-09-15 (15:09)||[]|Poska II RP 5 zł 1930 Sztandar st.2-/3+
2006-08-25 (15:08)||[]|Polska II RP 5 zł Sztandar 1930 st. 2
2006-05-25 (11:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 2
2006-04-17 (21:04)||[]|Polska II RP 5 zł Sztandar 1930 st. 2- Patyna
2005-12-07 (21:12)||[]|Polska II RP 5 zł 1930 Sztandar st.1-/2+
2005-11-29 (21:11)||[]|Polska II RP 5 zł 1930 Sztandar st.2++
2005-10-05 (21:10)||[]|Polska II RP 5 zł Sztandar 1930 st.3+
